event_id,event_name,show_id,show_start,show_end,ticketed,base_price
1017673,Moonfest 2016 - Ji Wei Guzheng Recital (by Ji Wei),2049405,2016-09-11 17:55,2016-09-11 18:30,N,NULL
1017673,Moonfest 2016 - Ji Wei Guzheng Recital (by Ji Wei),2049554,2016-09-11 18:57,2016-09-11 19:15,N,NULL
1017672,Patrick Yeung Vocal Recital,2049401,2016-09-10 19:30,2016-09-10 21:00,N,NULL
1017671,Moonfest 2016 - Tea Appreciation Corner by Pek Sin Choon,2049442,2016-09-11 11:00,2016-09-11 20:00,N,NULL
1017671,Moonfest 2016 - Tea Appreciation Corner by Pek Sin Choon,2049400,2016-09-10 11:00,2016-09-10 21:00,N,NULL
1017670,Moonfest 2016 - Tea Knowledge Sharing Session by Pek Sin Choon,2049441,2016-09-11 14:30,2016-09-11 15:15,N,NULL
1017670,Moonfest 2016 - Tea Knowledge Sharing Session by Pek Sin Choon,2049399,2016-09-10 14:30,2016-09-10 15:15,N,NULL
1017669,Moonfest 2016 - Talk: Traditional Chinese Medicine - Food Therapy with Five Colours (by Ng Ying Shi),2049398,2016-09-10 12:30,2016-09-10 14:00,N,NULL
1017668,Moonfest 2016 - Backstage Tour: Behind the Scenes of a Street Opera Stage by Nick Shen,2049439,2016-09-11 17:00,2016-09-11 17:45,N,NULL
1017668,Moonfest 2016 - Backstage Tour: Behind the Scenes of a Street Opera Stage by Nick Shen,2049397,2016-09-10 17:00,2016-09-10 17:45,N,NULL
1017667,Moonfest 2016 - Lantern Walkabout,2049391,2016-09-10 19:45,2016-09-10 20:15,N,NULL
1017666,Moonfest 2016: Diabolo Fun - by Diabolo Art (Singapore),2049389,2016-09-10 17:45,2016-09-10 18:15,N,NULL
1017666,Moonfest 2016: Diabolo Fun - by Diabolo Art (Singapore),2049390,2016-09-10 18:45,2016-09-10 19:15,N,NULL
1017665,Moonfest 2016 - Fluffy Jade Rabbit Craft Workshop (by Megan and Su),2049431,2016-09-11 14:00,2016-09-11 18:00,N,NULL
1017665,Moonfest 2016 - Fluffy Jade Rabbit Craft Workshop (by Megan and Su),2049388,2016-09-10 14:00,2016-09-10 18:00,N,NULL
1017664,Moonfest 2016 - Reminiscing the Moon (by Faye Su & Zelda Tatiana Ng),2049387,2016-09-10 21:15,2016-09-10 21:45,N,NULL
1017664,Moonfest 2016 - Reminiscing the Moon (by Faye Su & Zelda Tatiana Ng),2049386,2016-09-10 20:15,2016-09-10 20:45,N,NULL
1017664,Moonfest 2016 - Reminiscing the Moon (by Faye Su & Zelda Tatiana Ng),2049385,2016-09-10 19:15,2016-09-10 19:45,N,NULL
1017663,Moonfest 2016 - The Moonlit Smile (by The Pop-up Storytellers),2049384,2016-09-10 17:15,2016-09-10 17:45,N,NULL
1017663,Moonfest 2016 - The Moonlit Smile (by The Pop-up Storytellers),2049382,2016-09-10 15:15,2016-09-10 15:45,N,NULL
1017663,Moonfest 2016 - The Moonlit Smile (by The Pop-up Storytellers),2049426,2016-09-11 16:15,2016-09-11 16:45,N,NULL
1017663,Moonfest 2016 - The Moonlit Smile (by The Pop-up Storytellers),2049427,2016-09-11 17:15,2016-09-11 17:45,N,NULL
1017663,Moonfest 2016 - The Moonlit Smile (by The Pop-up Storytellers),2049425,2016-09-11 15:15,2016-09-11 15:45,N,NULL
1017663,Moonfest 2016 - The Moonlit Smile (by The Pop-up Storytellers),2049383,2016-09-10 16:15,2016-09-10 16:45,N,NULL
1017662,Moonfest 2016 - Xiangqi (Chinese Chess) at Mid-Autumn by Singapore Xiangqi General Association,2049378,2016-09-10 18:30,2016-09-10 20:00,N,NULL
1017662,Moonfest 2016 - Xiangqi (Chinese Chess) at Mid-Autumn by Singapore Xiangqi General Association,2049421,2016-09-11 18:30,2016-09-11 20:00,N,NULL
1017661,"Moonfest 2016 - Traditional Delights (by RexArts Wushu, Li Yang & Choy’s Brothers Opera Troupe)",2049375,2016-09-10 20:45,2016-09-10 21:30,N,NULL
1017661,"Moonfest 2016 - Traditional Delights (by RexArts Wushu, Li Yang & Choy’s Brothers Opera Troupe)",2049374,2016-09-10 19:15,2016-09-10 20:00,N,NULL
1017661,"Moonfest 2016 - Traditional Delights (by RexArts Wushu, Li Yang & Choy’s Brothers Opera Troupe)",2049376,2016-09-10 22:15,2016-09-10 23:00,N,NULL
1017658,"Moonfest 2016: Folk Songs from Northwest China (by Du Peng Peng, Chang Yan Ni, Zhang Hong Li & Ding Yi Music Company)",2049363,2016-09-10 20:35,2016-09-10 21:15,N,NULL
1017658,"Moonfest 2016: Folk Songs from Northwest China (by Du Peng Peng, Chang Yan Ni, Zhang Hong Li & Ding Yi Music Company)",2049553,2016-09-10 21:46,2016-09-10 22:20,N,NULL
1017657,Teacher's Day Celebration,2049361,2016-09-09 11:00,2016-09-09 14:30,N,NULL
1017656,"Moonfest 2016 - Moonfest Chinese Opera Stage by Lao Sai Tao Yuan Teochew Opera Troupe, Shuang Ming Feng Hokkien Opera Troupe, and Kong Chow Clan Can",2049360,2016-09-09 21:30,2016-09-09 22:15,N,NULL
1017656,"Moonfest 2016 - Moonfest Chinese Opera Stage by Lao Sai Tao Yuan Teochew Opera Troupe, Shuang Ming Feng Hokkien Opera Troupe, and Kong Chow Clan Can",2049438,2016-09-11 21:30,2016-09-11 22:15,N,NULL
1017656,"Moonfest 2016 - Moonfest Chinese Opera Stage by Lao Sai Tao Yuan Teochew Opera Troupe, Shuang Ming Feng Hokkien Opera Troupe, and Kong Chow Clan Can",2049437,2016-09-11 20:00,2016-09-11 20:45,N,NULL
1017656,"Moonfest 2016 - Moonfest Chinese Opera Stage by Lao Sai Tao Yuan Teochew Opera Troupe, Shuang Ming Feng Hokkien Opera Troupe, and Kong Chow Clan Can",2049359,2016-09-09 20:00,2016-09-09 20:45,N,NULL
1017656,"Moonfest 2016 - Moonfest Chinese Opera Stage by Lao Sai Tao Yuan Teochew Opera Troupe, Shuang Ming Feng Hokkien Opera Troupe, and Kong Chow Clan Can",2049394,2016-09-10 18:30,2016-09-10 19:15,N,NULL
1017656,"Moonfest 2016 - Moonfest Chinese Opera Stage by Lao Sai Tao Yuan Teochew Opera Troupe, Shuang Ming Feng Hokkien Opera Troupe, and Kong Chow Clan Can",2049395,2016-09-10 20:00,2016-09-10 20:45,N,NULL
1017656,"Moonfest 2016 - Moonfest Chinese Opera Stage by Lao Sai Tao Yuan Teochew Opera Troupe, Shuang Ming Feng Hokkien Opera Troupe, and Kong Chow Clan Can",2049396,2016-09-10 21:30,2016-09-10 22:15,N,NULL
1017656,"Moonfest 2016 - Moonfest Chinese Opera Stage by Lao Sai Tao Yuan Teochew Opera Troupe, Shuang Ming Feng Hokkien Opera Troupe, and Kong Chow Clan Can",2049358,2016-09-09 18:30,2016-09-09 19:15,N,NULL
1017656,"Moonfest 2016 - Moonfest Chinese Opera Stage by Lao Sai Tao Yuan Teochew Opera Troupe, Shuang Ming Feng Hokkien Opera Troupe, and Kong Chow Clan Can",2049436,2016-09-11 18:30,2016-09-11 19:15,N,NULL
1017655,Moonfest 2016 - Story Telling on Chinese Moral Values,2049435,2016-09-11 16:30,2016-09-11 17:00,N,NULL
1017655,Moonfest 2016 - Story Telling on Chinese Moral Values,2049357,2016-09-09 15:00,2016-09-09 15:30,N,NULL
1017655,Moonfest 2016 - Story Telling on Chinese Moral Values,2049356,2016-09-09 12:00,2016-09-09 12:30,N,NULL
1017655,Moonfest 2016 - Story Telling on Chinese Moral Values,2049392,2016-09-10 15:30,2016-09-10 16:00,N,NULL
1017655,Moonfest 2016 - Story Telling on Chinese Moral Values,2049393,2016-09-10 16:30,2016-09-10 17:00,N,NULL
1017655,Moonfest 2016 - Story Telling on Chinese Moral Values,2049434,2016-09-11 15:30,2016-09-11 16:00,N,NULL
1017654,Moonfest 2016 - Huangmei Melodies (by SAF MDC Chinese Instrumental Ensemble),2049354,2016-09-09 20:15,2016-09-09 20:45,N,NULL
1017654,Moonfest 2016 - Huangmei Melodies (by SAF MDC Chinese Instrumental Ensemble),2049355,2016-09-09 21:15,2016-09-09 21:45,N,NULL
1017654,Moonfest 2016 - Huangmei Melodies (by SAF MDC Chinese Instrumental Ensemble),2049353,2016-09-09 19:15,2016-09-09 19:45,N,NULL
1017653,Moonfest 2016 - Roving Stilt Walkers by Choy's Brothers Opera Troupe,2049381,2016-09-10 22:15,2016-09-10 22:45,N,NULL
1017653,Moonfest 2016 - Roving Stilt Walkers by Choy's Brothers Opera Troupe,2049351,2016-09-09 20:30,2016-09-09 21:00,N,NULL
1017653,Moonfest 2016 - Roving Stilt Walkers by Choy's Brothers Opera Troupe,2049380,2016-09-10 20:45,2016-09-10 21:15,N,NULL
1017653,Moonfest 2016 - Roving Stilt Walkers by Choy's Brothers Opera Troupe,2049424,2016-09-11 21:30,2016-09-11 22:00,N,NULL
1017653,Moonfest 2016 - Roving Stilt Walkers by Choy's Brothers Opera Troupe,2049422,2016-09-11 19:15,2016-09-11 19:45,N,NULL
1017653,Moonfest 2016 - Roving Stilt Walkers by Choy's Brothers Opera Troupe,2049350,2016-09-09 19:15,2016-09-09 19:45,N,NULL
1017653,Moonfest 2016 - Roving Stilt Walkers by Choy's Brothers Opera Troupe,2049352,2016-09-09 22:15,2016-09-09 22:45,N,NULL
1017653,Moonfest 2016 - Roving Stilt Walkers by Choy's Brothers Opera Troupe,2049423,2016-09-11 20:30,2016-09-11 21:00,N,NULL
1017653,Moonfest 2016 - Roving Stilt Walkers by Choy's Brothers Opera Troupe,2049379,2016-09-10 19:30,2016-09-10 20:00,N,NULL
1017652,Moonfest 2016 - Fun with Chinese Riddles by Riddle Association (Singapore),2049349,2016-09-09 20:00,2016-09-09 22:00,N,NULL
1017652,Moonfest 2016 - Fun with Chinese Riddles by Riddle Association (Singapore),2049420,2016-09-11 20:30,2016-09-11 22:00,N,NULL
1017652,Moonfest 2016 - Fun with Chinese Riddles by Riddle Association (Singapore),2049377,2016-09-10 20:30,2016-09-10 22:00,N,NULL
1017651,"Moonfest 2016 - Dance to the Moon (by Hwa Chong Chinese Dance Alumni, Ngee Ann Polytechnic Chinese Dance Club & Singapore Raffles Music Co)",2049348,2016-09-09 22:15,2016-09-09 23:00,N,NULL
1017651,"Moonfest 2016 - Dance to the Moon (by Hwa Chong Chinese Dance Alumni, Ngee Ann Polytechnic Chinese Dance Club & Singapore Raffles Music Co)",2049346,2016-09-09 19:15,2016-09-09 20:00,N,NULL
1017651,"Moonfest 2016 - Dance to the Moon (by Hwa Chong Chinese Dance Alumni, Ngee Ann Polytechnic Chinese Dance Club & Singapore Raffles Music Co)",2049347,2016-09-09 20:45,2016-09-09 21:30,N,NULL
1017650,Hazaaron Khwaishein Aisi - A Tribute to Jagjit Singh by Shekhar Ravjiani,2049345,2016-09-09 21:30,2016-09-09 22:30,N,NULL
1017648,Moonfest 2016 - Couple Wings (by Shanghai Yue Opera House),2049338,2016-09-09 21:20,2016-09-09 22:15,N,NULL
1017646,SSO Aug 2016 - Symphony 92.4 Young Talents  Project,2049332,2016-08-20 18:50,2016-08-20 19:30,N,NULL
1017645,Frozen Planet in Concert (by Singapore Symphony Orchestra),2049328,2016-09-08 20:50,2016-09-08 21:30,N,NULL
1017644,Singapore International Festival of Arts 2016 - Sandaime Richard (Ong Keng Sen & Tokyo Metropolitan Theatre - S'pore / Japan),2049371,2016-09-10 21:40,2016-09-10 22:30,N,NULL
1017644,Singapore International Festival of Arts 2016 - Sandaime Richard (Ong Keng Sen & Tokyo Metropolitan Theatre - S'pore / Japan),2049343,2016-09-09 21:40,2016-09-09 22:30,N,NULL
1017644,Singapore International Festival of Arts 2016 - Sandaime Richard (Ong Keng Sen & Tokyo Metropolitan Theatre - S'pore / Japan),2049326,2016-09-08 21:40,2016-09-08 22:30,N,NULL
1017643,Innovation and Entrepreneurship Business and Networking Forum,2049322,2016-09-07 13:30,2016-09-07 16:30,N,NULL
1017642,ATC 2016: #oudtalk2 - Azrin Abdullah,2049321,2016-09-07 19:45,2016-09-07 20:15,N,NULL
1017642,ATC 2016: #oudtalk2 - Azrin Abdullah,2049329,2016-09-08 18:45,2016-09-08 19:15,N,NULL
1017642,ATC 2016: #oudtalk2 - Azrin Abdullah,2049330,2016-09-08 19:45,2016-09-08 20:15,N,NULL
1017642,ATC 2016: #oudtalk2 - Azrin Abdullah,2049320,2016-09-07 18:45,2016-09-07 19:15,N,NULL
1017640,TEDx P&G Singapore,2049313,2016-09-06 09:45,2016-09-06 12:00,N,NULL
1017640,TEDx P&G Singapore,2049315,2016-09-06 15:45,2016-09-06 18:00,N,NULL
1017640,TEDx P&G Singapore,2049314,2016-09-06 13:15,2016-09-06 15:15,N,NULL
1017638,Strings Blended XIII,2049311,2016-09-06 20:30,2016-09-06 21:30,N,NULL
1017633,Kancil: Kembara Sang Muslihat 1 (Kancil: Adventures of The Little Trickster 1) - by Mini Monsters,2049299,2016-08-07 16:00,2016-08-07 16:30,N,NULL
1017633,Kancil: Kembara Sang Muslihat 1 (Kancil: Adventures of The Little Trickster 1) - by Mini Monsters,2049298,2016-08-07 14:30,2016-08-07 15:00,N,NULL
1017633,Kancil: Kembara Sang Muslihat 1 (Kancil: Adventures of The Little Trickster 1) - by Mini Monsters,2049296,2016-08-06 14:30,2016-08-06 15:00,N,NULL
1017633,Kancil: Kembara Sang Muslihat 1 (Kancil: Adventures of The Little Trickster 1) - by Mini Monsters,2049297,2016-08-06 16:00,2016-08-06 16:30,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049272,2016-08-12 11:00,2016-08-12 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049274,2016-08-14 11:00,2016-08-14 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049266,2016-08-06 11:00,2016-08-06 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049280,2016-08-20 11:00,2016-08-20 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049290,2016-08-30 11:00,2016-08-30 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049279,2016-08-19 11:00,2016-08-19 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049281,2016-08-21 11:00,2016-08-21 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049270,2016-08-10 11:00,2016-08-10 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049284,2016-08-24 11:00,2016-08-24 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049286,2016-08-26 11:00,2016-08-26 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049271,2016-08-11 11:00,2016-08-11 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049278,2016-08-18 11:00,2016-08-18 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049269,2016-08-09 11:00,2016-08-09 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049267,2016-08-07 11:00,2016-08-07 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049262,2016-08-02 11:00,2016-08-02 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049288,2016-08-28 11:00,2016-08-28 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049263,2016-08-03 11:00,2016-08-03 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049289,2016-08-29 11:00,2016-08-29 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049276,2016-08-17 11:00,2016-08-17 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049273,2016-08-13 11:00,2016-08-13 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049283,2016-08-23 11:00,2016-08-23 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049264,2016-08-04 11:00,2016-08-04 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049282,2016-08-22 11:00,2016-08-22 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049285,2016-08-25 11:00,2016-08-25 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049265,2016-08-05 11:00,2016-08-05 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049268,2016-08-08 11:00,2016-08-08 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049275,2016-08-15 11:00,2016-08-15 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049277,2016-08-16 11:00,2016-08-16 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049291,2016-08-31 11:00,2016-08-31 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049261,2016-08-01 11:00,2016-08-01 18:00,N,NULL
1017630,PIP's PLAYbox: Self-guided Activities - Aug,2049287,2016-08-27 11:00,2016-08-27 18:00,N,NULL
1017629,Creativ Ceutical Ispor ASIA 2016 Meeting,2049260,2016-09-05 14:00,2016-09-05 18:30,N,NULL
1017629,Creativ Ceutical Ispor ASIA 2016 Meeting,2049259,2016-09-05 08:30,2016-09-05 12:00,N,NULL
1017628,ATC 2016: Crossing Borders - Jyotisha,2049258,2016-09-05 19:45,2016-09-05 20:15,N,NULL
1017628,ATC 2016: Crossing Borders - Jyotisha,2049317,2016-09-06 18:45,2016-09-06 19:15,N,NULL
1017628,ATC 2016: Crossing Borders - Jyotisha,2049257,2016-09-05 18:45,2016-09-05 19:15,N,NULL
1017628,ATC 2016: Crossing Borders - Jyotisha,2049318,2016-09-06 19:45,2016-09-06 20:15,N,NULL
1017626,In Harmony 30 - A Night at the Movies (by SAF Band),2049253,2016-09-05 20:35,2016-09-05 21:30,N,NULL
1017626,In Harmony 30 - A Night at the Movies (by SAF Band),2049252,2016-09-05 19:30,2016-09-05 20:15,N,NULL
1017625,Octoburst 2016 - Community Stop-Motion Animation Workshops,2049664,2016-09-05 ,2016-09-05 ,N,NULL
1017625,Octoburst 2016 - Community Stop-Motion Animation Workshops,2050780,2016-10-02 ,2016-10-02 ,N,NULL
1017625,Octoburst 2016 - Community Stop-Motion Animation Workshops,2049665,2016-09-06 ,2016-09-06 ,N,NULL
1017625,Octoburst 2016 - Community Stop-Motion Animation Workshops,2049251,2016-08-27 ,2016-08-27 ,N,NULL
1017625,Octoburst 2016 - Community Stop-Motion Animation Workshops,2049666,2016-09-07 ,2016-09-07 ,N,NULL
1017625,Octoburst 2016 - Community Stop-Motion Animation Workshops,2049667,2016-09-24 ,2016-09-24 ,N,NULL
1017624,Keppel Nights Workshops 2016 - Malay Dance Workshops,2049249,2016-08-22 ,2016-08-22 ,N,NULL
1017624,Keppel Nights Workshops 2016 - Malay Dance Workshops,2049250,2016-08-24 ,2016-08-24 ,N,NULL
1017623,Keppel Nights Workshops 2016 - Hip-Hop Workshops,2049247,2016-08-30 ,2016-08-30 ,N,NULL
1017623,Keppel Nights Workshops 2016 - Hip-Hop Workshops,2049246,2016-08-29 ,2016-08-29 ,N,NULL
1017623,Keppel Nights Workshops 2016 - Hip-Hop Workshops,2049248,2016-08-31 ,2016-08-31 ,N,NULL
1017622,Keppel Nights Workshops 2016 - Angklung Workshops,2049245,2016-08-26 ,2016-08-26 ,N,NULL
1017622,Keppel Nights Workshops 2016 - Angklung Workshops,2049243,2016-08-11 ,2016-08-11 ,N,NULL
1017622,Keppel Nights Workshops 2016 - Angklung Workshops,2049244,2016-08-12 ,2016-08-12 ,N,NULL
1017621,PLAYtime! 2016: Preview of The Bird Who Was Afraid of Heights - Touch Child Care (Hougang),2049242,2016-08-03 ,2016-08-03 ,N,NULL
1017620,ATC 2016: Spirit of Aloha (by Halau Hula Keala Kupono Lani),2049224,2016-09-04 14:00,2016-09-04 14:30,N,NULL
1017620,ATC 2016: Spirit of Aloha (by Halau Hula Keala Kupono Lani),2049546,2016-09-26 19:45,2016-09-26 20:15,N,NULL
1017620,ATC 2016: Spirit of Aloha (by Halau Hula Keala Kupono Lani),2049545,2016-09-26 18:45,2016-09-26 19:15,N,NULL
1017620,ATC 2016: Spirit of Aloha (by Halau Hula Keala Kupono Lani),2049225,2016-09-04 15:00,2016-09-04 15:30,N,NULL
1017618,Mosaic Music Weekend - TOMGIRL,2049671,2016-09-04 21:10,2016-09-04 21:40,N,NULL
1017617,Beautiful Sunday - Time Travel (by Novo Winds),2049202,2016-09-04 15:00,2016-09-04 16:00,N,NULL
1017600,The Search for True Love - Who is Jesus?,2049179,2016-09-03 20:00,2016-09-03 21:30,N,NULL
1017600,The Search for True Love - Who is Jesus?,2049177,2016-09-03 14:00,2016-09-03 15:30,N,NULL
1017600,The Search for True Love - Who is Jesus?,2049205,2016-09-04 14:00,2016-09-04 15:30,N,NULL
1017600,The Search for True Love - Who is Jesus?,2049206,2016-09-04 15:50,2016-09-04 17:00,N,NULL
1017600,The Search for True Love - Who is Jesus?,2049180,2016-09-03 21:50,2016-09-03 23:00,N,NULL
1017600,The Search for True Love - Who is Jesus?,2049204,2016-09-04 21:50,2016-09-04 23:00,N,NULL
1017600,The Search for True Love - Who is Jesus?,2049178,2016-09-03 15:50,2016-09-03 17:00,N,NULL
1017600,The Search for True Love - Who is Jesus?,2049203,2016-09-04 20:00,2016-09-04 21:30,N,NULL
1017595,Songs of Travel by More Than Music,2049161,2016-09-02 20:30,2016-09-02 21:15,N,NULL
1017594,Noise Singapore 2016 Festival Concert - JAWN,2049081,2016-08-26 19:00,2016-08-26 19:30,N,NULL
1017593,Noise Singapore 2016 Festival Concert - Sam Rui,2049082,2016-08-26 20:00,2016-08-26 20:30,N,NULL
1017592,Noise Singapore 2016 Festival Concert - Neil Chan,2049101,2016-08-27 18:00,2016-08-27 18:30,N,NULL
1017591,Noise Singapore 2016 Festival Concert - HubbaBubbas,2049102,2016-08-27 19:00,2016-08-27 19:30,N,NULL
1017590,Noise Singapore 2016 Festival Concert - Intriguant,2049103,2016-08-27 20:00,2016-08-27 20:30,N,NULL
1017589,Noise Singapore 2016 Festival Concert - Sam Driscoll,2049114,2016-08-28 18:00,2016-08-28 18:30,N,NULL
1017588,Noise Singapore 2016 Festival Concert - LEW,2049115,2016-08-28 19:00,2016-08-28 19:30,N,NULL
1017587,Noise Singapore 2016 Festival Concert - Pixel Apartment,2049116,2016-08-28 20:00,2016-08-28 20:30,N,NULL
1017586,Noise Singapore 2016 Festival Concert - Canvas Conversations,2049078,2016-08-26 19:30,2016-08-26 20:00,N,NULL
1017585,Noise Singapore 2016 Festival Concert - Tali Mahoney (AU),2049079,2016-08-26 20:30,2016-08-26 21:00,N,NULL
1017584,Noise Singapore 2016 Festival Concert - enec.e,2049080,2016-08-26 21:30,2016-08-26 22:00,N,NULL
1017583,Noise Singapore 2016 Festival Concert - Alice Ivy (AU),2049098,2016-08-27 19:30,2016-08-27 20:00,N,NULL
1017582,Noise Singapore 2016 Festival Concert - Frida (AU),2049099,2016-08-27 20:30,2016-08-27 21:00,N,NULL
1017581,Noise Singapore 2016 Festival Concert - Stopgap,2049100,2016-08-27 21:30,2016-08-27 22:00,N,NULL
1017580,Noise Singapore 2016 Festival Concert - Take Two,2049112,2016-08-28 19:30,2016-08-28 20:00,N,NULL
1017579,Noise Singapore 2016 Festival Concert - Sangriento,2049113,2016-08-28 20:30,2016-08-28 21:00,N,NULL
1017578,OTW 2016: Red Dot Radio - by Rishi Kumaar,2049158,2016-08-13 21:45,2016-08-13 22:30,N,NULL
1017578,OTW 2016: Red Dot Radio - by Rishi Kumaar,2049156,2016-08-13 19:15,2016-08-13 20:00,N,NULL
1017578,OTW 2016: Red Dot Radio - by Rishi Kumaar,2049157,2016-08-13 20:30,2016-08-13 21:15,N,NULL
1017574,Mosaic Music Weekend - Oliver von Essen Piano Trio Featuring Alemay Fernandez,2049150,2016-09-01 19:45,2016-09-01 20:25,N,NULL
1017574,Mosaic Music Weekend - Oliver von Essen Piano Trio Featuring Alemay Fernandez,2049149,2016-09-01 18:45,2016-09-01 19:30,N,NULL
1017574,Mosaic Music Weekend - Oliver von Essen Piano Trio Featuring Alemay Fernandez,2049151,2016-09-01 20:40,2016-09-01 21:25,N,NULL
1017573,Finger Waltz Music Festival 2016 (Private Student Concert),2049148,2016-09-01 20:50,2016-09-01 22:30,N,NULL
1017572,SSO Sep 2016 - SPH Gift of Music Series: SSO Lunchtime Concert,2049145,2016-09-01 12:30,2016-09-01 13:30,N,NULL
1017570,Pesta Raya 2016: Pentas Pesta (The Pentas Stage),2048726,2016-08-04 19:00,2016-08-04 19:30,N,NULL
1017569,Pesta Raya 2016: Ruang Pesta: Senandung Klasik Indonesia (Pesta Living Room: An Indonesian Songbook),2048727,2016-08-04 19:45,2016-08-04 20:15,N,NULL
1017569,Pesta Raya 2016: Ruang Pesta: Senandung Klasik Indonesia (Pesta Living Room: An Indonesian Songbook),2048728,2016-08-04 20:45,2016-08-04 21:15,N,NULL
1017568,Pesta Raya 2016: Pentas Pesta (The Pesta Stage) ,2048741,2016-08-05 19:00,2016-08-05 19:30,N,NULL
1017567,Pesta Raya 2016: Ruang Pesta: Semalam di Malaya (Pesta Living Room: Semalam di Malaya),2048744,2016-08-05 21:45,2016-08-05 22:15,N,NULL
1017567,Pesta Raya 2016: Ruang Pesta: Semalam di Malaya (Pesta Living Room: Semalam di Malaya),2048742,2016-08-05 19:45,2016-08-05 20:15,N,NULL
1017567,Pesta Raya 2016: Ruang Pesta: Semalam di Malaya (Pesta Living Room: Semalam di Malaya),2048743,2016-08-05 20:45,2016-08-05 21:15,N,NULL
1017566,Pesta Raya 2016: Aku Ada Cerita! (I Have A Story!) ,2048766,2016-08-06 15:30,2016-08-06 16:00,N,NULL
1017566,Pesta Raya 2016: Aku Ada Cerita! (I Have A Story!) ,2048765,2016-08-06 14:00,2016-08-06 14:30,N,NULL
1017565,Pesta Raya 2016: Ruang Pesta: Malam Rock Klasik (Pesta Living Room: Classic Rock,2048770,2016-08-06 21:45,2016-08-06 22:15,N,NULL
1017565,Pesta Raya 2016: Ruang Pesta: Malam Rock Klasik (Pesta Living Room: Classic Rock,2048768,2016-08-06 19:45,2016-08-06 20:15,N,NULL
1017565,Pesta Raya 2016: Ruang Pesta: Malam Rock Klasik (Pesta Living Room: Classic Rock,2048769,2016-08-06 20:45,2016-08-06 21:15,N,NULL
1017564,Pesta Raya 2016: Pentas Pesta (The Pesta Stage) ,2048767,2016-08-06 19:00,2016-08-06 19:30,N,NULL
1017563,"National Day Celebrations 2016: Home, Sweet Home - A Migrant Worker Showcase",2048841,2016-08-09 15:00,2016-08-09 15:30,N,NULL
1017563,"National Day Celebrations 2016: Home, Sweet Home - A Migrant Worker Showcase",2048840,2016-08-09 14:00,2016-08-09 14:30,N,NULL
1017562,National Day Celebrations 2016: The Singing Chef - A Love Affair with National Day,2048843,2016-08-09 17:30,2016-08-09 18:00,N,NULL
1017562,National Day Celebrations 2016: The Singing Chef - A Love Affair with National Day,2048842,2016-08-09 16:30,2016-08-09 17:00,N,NULL
1017561,National Day Celebrations 2016: Multi-Cultural Martial Arts Display,2048844,2016-08-09 19:30,2016-08-09 20:00,N,NULL
1017561,National Day Celebrations 2016: Multi-Cultural Martial Arts Display,2048845,2016-08-09 20:30,2016-08-09 21:00,N,NULL
1017560,National Day Celebrations 2016: Balik Kampong by Nusantara Arts,2048790,2016-08-07 15:00,2016-08-07 15:30,N,NULL
1017560,National Day Celebrations 2016: Balik Kampong by Nusantara Arts,2048789,2016-08-07 14:00,2016-08-07 14:30,N,NULL
